model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,random,0.839,0.838,0.838,0.839,0.09,0.091,0.091,0.09,4.718,0.034,0.78,0.722,0.775,0.759,0.847,6e-06,original,90,8,,,,
rf,random,0.833,0.833,0.833,0.833,0.063,0.064,0.064,0.063,16.982,0.38,0.776,0.714,0.767,0.75,0.847,1.7e-05,original,90,8,,,,
svc,random,0.822,0.821,0.821,0.822,0.067,0.068,0.068,0.067,6.016,0.009,0.782,0.705,0.754,0.735,0.855,1.2e-05,original,90,8,,,,
logreg,random,0.828,0.827,0.827,0.828,0.064,0.065,0.065,0.064,7.196,0.006,0.793,0.725,0.774,0.757,0.872,4e-06,original,90,8,,,,
mlp,random,0.817,0.815,0.815,0.817,0.065,0.067,0.067,0.065,7.082,0.976,0.797,0.728,0.777,0.761,0.873,7e-06,original,90,8,,,,
xgb,k-means,0.867,0.865,0.865,0.867,0.064,0.066,0.066,0.064,3.819,0.049,0.669,0.674,0.766,0.769,0.778,3e-06,original,90,8,1033.4447462558746,0,3.572942985130088e-07,0.0013170242309570312
rf,k-means,0.861,0.86,0.86,0.861,0.039,0.04,0.04,0.039,15.176,0.287,0.765,0.731,0.791,0.781,0.849,9e-06,original,90,8,1033.4447462558746,0,3.572942985130088e-07,0.0013170242309570312
svc,k-means,0.889,0.889,0.889,0.889,0.063,0.063,0.063,0.063,4.576,0.009,0.694,0.644,0.708,0.687,0.745,8e-06,original,90,8,1033.4447462558746,0,3.572942985130088e-07,0.0013170242309570312
logreg,k-means,0.883,0.883,0.883,0.883,0.044,0.044,0.044,0.044,4.394,0.015,0.693,0.634,0.695,0.671,0.747,8e-06,original,90,8,1033.4447462558746,0,3.572942985130088e-07,0.0013170242309570312
mlp,k-means,0.783,0.783,0.783,0.783,0.092,0.092,0.092,0.092,5.94,0.688,0.753,0.684,0.737,0.716,0.836,9e-06,original,90,8,1033.4447462558746,0,3.572942985130088e-07,0.0013170242309570312
xgb,k-means,0.939,0.939,0.939,0.939,0.021,0.021,0.021,0.021,7.21,12.595,0.749,0.658,0.705,0.681,0.826,1e-06,latent,90,8,1033.4447462558746,0,3.572942985130088e-07,0.0013170242309570312
rf,k-means,0.9,0.899,0.899,0.9,0.038,0.038,0.038,0.038,15.461,0.404,0.754,0.663,0.709,0.686,0.829,1e-05,latent,90,8,1033.4447462558746,0,3.572942985130088e-07,0.0013170242309570312
