model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,random,0.563,0.557,0.558,0.566,0.087,0.087,0.088,0.09,36.887,0.267,0.667,0.642,0.736,0.721,0.735,1.2e-05,original,0.004,8,,,,
svc,random,0.627,0.623,0.625,0.63,0.076,0.075,0.075,0.076,5.056,0.008,0.65,0.625,0.721,0.704,0.698,3.1e-05,original,0.004,8,,,,
logreg,random,0.611,0.609,0.609,0.612,0.076,0.075,0.076,0.077,9.404,0.736,0.647,0.625,0.723,0.708,0.707,0.0,original,0.004,8,,,,
mlp,random,0.639,0.638,0.639,0.64,0.11,0.11,0.11,0.111,15.867,8.049,0.664,0.631,0.721,0.701,0.703,6.3e-05,original,0.004,8,,,,
xgb,k-means,0.715,0.711,0.711,0.714,0.056,0.057,0.057,0.057,16.635,49.21,0.576,0.429,0.448,0.431,0.629,2.9e-05,original,0.004,8,0,0,0,0.0020995140075683594
rf,k-means,0.695,0.689,0.689,0.694,0.053,0.057,0.058,0.056,30.353,1.076,0.632,0.507,0.547,0.518,0.666,3.2e-05,original,0.004,8,0,0,0,0.0020995140075683594
svc,k-means,0.591,0.576,0.577,0.592,0.069,0.076,0.078,0.073,7.105,0.006,0.686,0.687,0.784,0.785,0.733,2.6e-05,original,0.004,8,0,0,0,0.0020995140075683594
logreg,k-means,0.642,0.636,0.636,0.641,0.1,0.099,0.099,0.097,9.434,0.775,0.584,0.487,0.539,0.504,0.611,0.0,original,0.004,8,0,0,0,0.0020995140075683594
mlp,k-means,0.547,0.542,0.542,0.547,0.09,0.095,0.097,0.094,7.648,0.14,0.663,0.613,0.694,0.668,0.736,1.9e-05,original,0.004,8,0,0,0,0.0020995140075683594
xgb,k-means,0.705,0.697,0.697,0.703,0.044,0.057,0.059,0.049,14.96,77.667,0.641,0.543,0.599,0.565,0.691,2.8e-05,latent,0.004,8,0,0,0,0.0020995140075683594
rf,k-means,0.659,0.645,0.644,0.657,0.094,0.116,0.119,0.1,33.705,0.364,0.652,0.55,0.605,0.572,0.72,1.1e-05,latent,0.004,8,0,0,0,0.0020995140075683594
svc,k-means,0.667,0.652,0.651,0.666,0.05,0.065,0.068,0.057,4.104,0.009,0.668,0.686,0.795,0.808,0.735,3.6e-05,latent,0.004,8,0,0,0,0.0020995140075683594
logreg,k-means,0.732,0.728,0.728,0.73,0.058,0.059,0.059,0.059,5.659,0.404,0.565,0.507,0.585,0.546,0.598,3e-05,latent,0.004,8,0,0,0,0.0020995140075683594
mlp,k-means,0.489,0.485,0.486,0.49,0.087,0.085,0.087,0.091,21.099,7.121,0.683,0.643,0.728,0.708,0.743,6.7e-05,latent,0.004,8,0,0,0,0.0020995140075683594
xgb,k-center,0.652,0.639,0.638,0.649,0.071,0.074,0.074,0.07,8.566,7.007,0.514,0.429,0.48,0.444,0.508,1.1e-05,original,0.004,8,0,0,0,0.0019919872283935547
rf,k-center,0.585,0.583,0.582,0.584,0.072,0.07,0.07,0.071,24.574,0.16,0.528,0.265,0.204,0.281,0.634,1e-05,original,0.004,8,0,0,0,0.0019919872283935547
svc,k-center,0.613,0.555,0.555,0.612,0.057,0.091,0.092,0.058,10.49,0.006,0.502,0.187,0.088,0.225,0.641,1.6e-05,original,0.004,8,0,0,0,0.0019919872283935547
logreg,k-center,0.595,0.58,0.579,0.593,0.061,0.048,0.047,0.059,10.958,0.648,0.506,0.201,0.11,0.235,0.56,0.0,original,0.004,8,0,0,0,0.0019919872283935547
mlp,k-center,0.518,0.512,0.512,0.518,0.044,0.045,0.045,0.044,12.412,1.993,0.526,0.417,0.452,0.424,0.545,7.3e-05,original,0.004,8,0,0,0,0.0019919872283935547
xgb,k-center,0.592,0.573,0.573,0.594,0.07,0.077,0.078,0.075,12.038,14.345,0.525,0.277,0.224,0.289,0.572,3.3e-05,latent,0.004,8,0,0,0,0.0019919872283935547
rf,k-center,0.546,0.534,0.534,0.546,0.024,0.03,0.031,0.025,40.628,0.682,0.512,0.218,0.135,0.246,0.578,3.7e-05,latent,0.004,8,0,0,0,0.0019919872283935547
svc,k-center,0.585,0.48,0.478,0.583,0.09,0.153,0.157,0.097,4.038,0.012,0.5,0.182,0.082,0.222,0.679,3.1e-05,latent,0.004,8,0,0,0,0.0019919872283935547
logreg,k-center,0.556,0.544,0.543,0.555,0.044,0.05,0.051,0.047,8.47,0.123,0.512,0.217,0.133,0.246,0.647,1.4e-05,latent,0.004,8,0,0,0,0.0019919872283935547
mlp,k-center,0.4,0.387,0.385,0.397,0.07,0.074,0.074,0.071,14.32,0.76,0.491,0.265,0.217,0.274,0.47,1.8e-05,latent,0.004,8,0,0,0,0.0019919872283935547
xgb,ag,0.756,0.753,0.754,0.759,0.077,0.082,0.081,0.075,10.81,12.265,0.595,0.464,0.496,0.47,0.632,2.8e-05,original,0.004,8,0,0,0,0.0022954940795898438
rf,ag,0.74,0.739,0.739,0.742,0.055,0.057,0.058,0.058,33.725,0.836,0.615,0.489,0.526,0.497,0.66,1.5e-05,original,0.004,8,0,0,0,0.0022954940795898438
svc,ag,0.638,0.622,0.622,0.639,0.037,0.04,0.038,0.033,9.926,0.006,0.676,0.674,0.774,0.773,0.732,2.3e-05,original,0.004,8,0,0,0,0.0022954940795898438
logreg,ag,0.645,0.643,0.644,0.646,0.15,0.151,0.151,0.151,13.905,4.044,0.552,0.498,0.577,0.538,0.584,0.0,original,0.004,8,0,0,0,0.0022954940795898438
mlp,ag,0.509,0.508,0.507,0.508,0.081,0.081,0.081,0.081,11.945,0.366,0.672,0.603,0.676,0.646,0.738,3.8e-05,original,0.004,8,0,0,0,0.0022954940795898438
xgb,ag,0.711,0.71,0.71,0.713,0.017,0.016,0.016,0.017,7.623,22.728,0.63,0.52,0.568,0.535,0.684,4.9e-05,latent,0.004,8,0,0,0,0.0022954940795898438
rf,ag,0.702,0.7,0.701,0.704,0.04,0.041,0.041,0.043,52.185,1.193,0.645,0.533,0.583,0.55,0.713,0.000102,latent,0.004,8,0,0,0,0.0022954940795898438
svc,ag,0.638,0.618,0.619,0.639,0.025,0.035,0.034,0.023,9.235,0.031,0.669,0.686,0.794,0.806,0.735,3.6e-05,latent,0.004,8,0,0,0,0.0022954940795898438
logreg,ag,0.685,0.684,0.684,0.684,0.1,0.102,0.103,0.102,6.34,2.731,0.572,0.525,0.611,0.575,0.621,2.1e-05,latent,0.004,8,0,0,0,0.0022954940795898438
mlp,ag,0.555,0.543,0.544,0.556,0.063,0.061,0.059,0.06,7.431,4.784,0.668,0.609,0.687,0.659,0.734,1e-05,latent,0.004,8,0,0,0,0.0022954940795898438
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.18,12.954,0.357,0.223,0.206,0.224,0.257,1e-05,original,0.004,8,0,0,0,0.0023102760314941406
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.443,1.211,0.323,0.25,0.272,0.252,0.254,7.4e-05,original,0.004,8,0,0,0,0.0023102760314941406
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.794,0.003,0.349,0.197,0.165,0.201,0.247,6e-06,original,0.004,8,0,0,0,0.0023102760314941406
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.257,0.213,0.339,0.199,0.174,0.202,0.252,0.0,original,0.004,8,0,0,0,0.0023102760314941406
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.332,5.348,0.339,0.189,0.157,0.193,0.26,2.8e-05,original,0.004,8,0,0,0,0.0023102760314941406
xgb,lc,0.991,0.991,0.991,0.991,0.018,0.018,0.018,0.018,12.683,16.115,0.336,0.18,0.143,0.186,0.259,1.2e-05,latent,0.004,8,0,0,0,0.0023102760314941406
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,45.749,1.326,0.355,0.188,0.147,0.194,0.232,5.1e-05,latent,0.004,8,0,0,0,0.0023102760314941406
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.007,0.006,0.344,0.192,0.159,0.196,0.245,3.8e-05,latent,0.004,8,0,0,0,0.0023102760314941406
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.737,0.107,0.338,0.194,0.164,0.197,0.26,1.2e-05,latent,0.004,8,0,0,0,0.0023102760314941406
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.029,3.301,0.332,0.2,0.178,0.202,0.265,3.3e-05,latent,0.004,8,0,0,0,0.0023102760314941406
xgb,craig,0.698,0.701,0.734,0.74,0.102,0.107,0.092,0.091,7.209,73.258,0.471,0.407,0.467,0.427,0.466,3.7e-05,original,0.004,8,0,0,0,0.001924753189086914
rf,craig,0.662,0.642,0.664,0.669,0.091,0.086,0.094,0.104,49.247,1.417,0.472,0.472,0.625,0.614,0.44,5.4e-05,original,0.004,8,0,0,0,0.001924753189086914
svc,craig,0.619,0.61,0.65,0.667,0.032,0.045,0.058,0.069,12.616,0.003,0.473,0.364,0.39,0.367,0.425,2.2e-05,original,0.004,8,0,0,0,0.001924753189086914
logreg,craig,0.617,0.588,0.636,0.667,0.104,0.131,0.103,0.069,5.79,0.406,0.49,0.397,0.439,0.407,0.473,0.0,original,0.004,8,0,0,0,0.001924753189086914
mlp,craig,0.555,0.551,0.599,0.613,0.045,0.048,0.055,0.06,17.377,4.445,0.508,0.403,0.439,0.41,0.464,5.7e-05,original,0.004,8,0,0,0,0.001924753189086914
xgb,craig,0.662,0.672,0.71,0.724,0.053,0.061,0.066,0.077,8.322,21.68,0.466,0.377,0.417,0.385,0.45,3.8e-05,latent,0.004,8,0,0,0,0.001924753189086914
rf,craig,0.644,0.636,0.671,0.685,0.119,0.133,0.13,0.135,48.911,0.889,0.468,0.445,0.545,0.503,0.45,3e-05,latent,0.004,8,0,0,0,0.001924753189086914
svc,craig,0.576,0.56,0.623,0.669,0.082,0.113,0.103,0.087,12.697,0.003,0.505,0.346,0.345,0.346,0.49,2e-05,latent,0.004,8,0,0,0,0.001924753189086914
logreg,craig,0.615,0.596,0.656,0.705,0.063,0.109,0.091,0.062,5.79,0.507,0.516,0.366,0.373,0.367,0.509,2.2e-05,latent,0.004,8,0,0,0,0.001924753189086914
mlp,craig,0.555,0.532,0.585,0.613,0.076,0.097,0.08,0.06,9.158,0.263,0.52,0.434,0.485,0.449,0.536,5.8e-05,latent,0.004,8,0,0,0,0.001924753189086914
xgb,random,0.631,0.625,0.625,0.63,0.055,0.053,0.053,0.054,8.158,15.317,0.614,0.562,0.645,0.613,0.652,2.2e-05,original,0.004,9,,,,
rf,random,0.547,0.54,0.54,0.547,0.045,0.049,0.049,0.045,33.642,0.932,0.641,0.589,0.671,0.642,0.698,1.1e-05,original,0.004,9,,,,
svc,random,0.651,0.646,0.646,0.65,0.107,0.109,0.109,0.106,6.686,0.007,0.647,0.604,0.691,0.665,0.707,3.5e-05,original,0.004,9,,,,
logreg,random,0.695,0.691,0.692,0.695,0.058,0.06,0.061,0.058,9.452,0.145,0.653,0.596,0.675,0.645,0.706,0.0,original,0.004,9,,,,
mlp,random,0.65,0.646,0.646,0.65,0.106,0.108,0.109,0.106,8.8,0.355,0.659,0.604,0.684,0.656,0.718,2.7e-05,original,0.004,9,,,,
xgb,k-means,0.75,0.744,0.743,0.749,0.048,0.053,0.054,0.051,5.739,55.861,0.612,0.472,0.501,0.477,0.672,3.1e-05,original,0.004,9,0,0,0,0.0020418167114257812
rf,k-means,0.732,0.724,0.724,0.731,0.074,0.081,0.081,0.074,31.377,0.447,0.642,0.527,0.574,0.542,0.697,1.9e-05,original,0.004,9,0,0,0,0.0020418167114257812
svc,k-means,0.715,0.704,0.704,0.714,0.056,0.065,0.065,0.057,6.188,0.015,0.637,0.583,0.664,0.633,0.694,1.3e-05,original,0.004,9,0,0,0,0.0020418167114257812
logreg,k-means,0.731,0.725,0.725,0.732,0.052,0.056,0.056,0.054,5.579,0.205,0.614,0.542,0.612,0.576,0.682,0.0,original,0.004,9,0,0,0,0.0020418167114257812
mlp,k-means,0.649,0.635,0.635,0.649,0.069,0.082,0.082,0.069,10.221,0.295,0.656,0.585,0.656,0.624,0.726,7e-05,original,0.004,9,0,0,0,0.0020418167114257812
xgb,k-means,0.741,0.737,0.737,0.741,0.033,0.039,0.04,0.033,9.186,31.662,0.641,0.552,0.614,0.579,0.702,1.5e-05,latent,0.004,9,0,0,0,0.0020418167114257812
rf,k-means,0.715,0.707,0.707,0.714,0.102,0.109,0.109,0.103,30.371,1.011,0.653,0.548,0.601,0.568,0.739,4e-05,latent,0.004,9,0,0,0,0.0020418167114257812
svc,k-means,0.685,0.67,0.671,0.686,0.071,0.083,0.083,0.071,5.826,0.008,0.689,0.701,0.8,0.807,0.754,4.2e-05,latent,0.004,9,0,0,0,0.0020418167114257812
logreg,k-means,0.714,0.711,0.711,0.714,0.056,0.056,0.056,0.057,11.545,6.202,0.589,0.524,0.598,0.561,0.628,2.9e-05,latent,0.004,9,0,0,0,0.0020418167114257812
mlp,k-means,0.612,0.607,0.607,0.613,0.112,0.117,0.118,0.113,11.697,3.533,0.697,0.654,0.735,0.715,0.758,3e-05,latent,0.004,9,0,0,0,0.0020418167114257812
xgb,k-center,0.549,0.535,0.534,0.546,0.093,0.096,0.096,0.095,14.352,60.367,0.503,0.387,0.413,0.39,0.511,2.7e-05,original,0.004,9,0,0,0,0.0029876232147216797
rf,k-center,0.474,0.471,0.471,0.474,0.065,0.067,0.067,0.064,34.119,0.502,0.517,0.267,0.212,0.281,0.601,2e-05,original,0.004,9,0,0,0,0.0029876232147216797
svc,k-center,0.586,0.563,0.561,0.584,0.084,0.1,0.102,0.089,3.772,0.007,0.504,0.192,0.096,0.229,0.607,2.8e-05,original,0.004,9,0,0,0,0.0029876232147216797
logreg,k-center,0.603,0.595,0.595,0.602,0.02,0.027,0.029,0.023,5.518,0.14,0.505,0.204,0.116,0.236,0.537,0.0,original,0.004,9,0,0,0,0.0029876232147216797
mlp,k-center,0.372,0.361,0.361,0.371,0.043,0.053,0.052,0.042,5.829,0.191,0.525,0.287,0.241,0.297,0.607,5.1e-05,original,0.004,9,0,0,0,0.0029876232147216797
xgb,k-center,0.502,0.491,0.49,0.5,0.066,0.066,0.067,0.067,9.596,28.189,0.521,0.3,0.264,0.307,0.582,1.8e-05,latent,0.004,9,0,0,0,0.0029876232147216797
rf,k-center,0.484,0.476,0.476,0.482,0.049,0.046,0.046,0.049,33.991,0.696,0.505,0.216,0.134,0.244,0.6,1.8e-05,latent,0.004,9,0,0,0,0.0029876232147216797
svc,k-center,0.545,0.45,0.444,0.536,0.057,0.115,0.122,0.066,4.256,0.007,0.501,0.184,0.084,0.223,0.364,3.9e-05,latent,0.004,9,0,0,0,0.0029876232147216797
logreg,k-center,0.558,0.549,0.549,0.556,0.063,0.054,0.053,0.06,15.015,0.478,0.505,0.201,0.111,0.235,0.629,1.9e-05,latent,0.004,9,0,0,0,0.0029876232147216797
mlp,k-center,0.407,0.404,0.403,0.406,0.069,0.069,0.069,0.069,9.844,8.948,0.493,0.294,0.265,0.298,0.533,3.9e-05,latent,0.004,9,0,0,0,0.0029876232147216797
xgb,ag,0.765,0.764,0.765,0.768,0.044,0.046,0.045,0.042,5.829,10.337,0.615,0.506,0.553,0.52,0.655,2.1e-05,original,0.004,9,0,0,0,0.006448507308959961
rf,ag,0.703,0.699,0.7,0.704,0.067,0.069,0.068,0.063,35.684,1.098,0.642,0.533,0.584,0.551,0.692,8.1e-05,original,0.004,9,0,0,0,0.006448507308959961
svc,ag,0.63,0.615,0.615,0.63,0.029,0.026,0.024,0.025,4.533,0.025,0.676,0.689,0.793,0.801,0.703,2.8e-05,original,0.004,9,0,0,0,0.006448507308959961
logreg,ag,0.649,0.646,0.646,0.649,0.055,0.056,0.056,0.056,10.279,0.2,0.687,0.665,0.756,0.744,0.739,0.0,original,0.004,9,0,0,0,0.006448507308959961
mlp,ag,0.564,0.561,0.561,0.565,0.025,0.026,0.026,0.026,15.668,0.256,0.673,0.653,0.748,0.736,0.731,4.8e-05,original,0.004,9,0,0,0,0.006448507308959961
xgb,ag,0.722,0.721,0.721,0.722,0.053,0.053,0.053,0.053,6.773,12.39,0.637,0.528,0.577,0.544,0.709,1.5e-05,latent,0.004,9,0,0,0,0.006448507308959961
rf,ag,0.697,0.693,0.693,0.696,0.082,0.079,0.079,0.08,49.856,2.059,0.667,0.572,0.632,0.599,0.756,4.9e-05,latent,0.004,9,0,0,0,0.006448507308959961
svc,ag,0.686,0.671,0.671,0.685,0.011,0.022,0.023,0.016,19.316,0.02,0.684,0.699,0.8,0.809,0.765,9.2e-05,latent,0.004,9,0,0,0,0.006448507308959961
logreg,ag,0.738,0.737,0.738,0.74,0.058,0.057,0.057,0.057,13.804,1.863,0.567,0.513,0.592,0.555,0.601,1.9e-05,latent,0.004,9,0,0,0,0.006448507308959961
mlp,ag,0.575,0.573,0.573,0.574,0.044,0.045,0.046,0.045,15.178,9.991,0.661,0.608,0.688,0.661,0.736,2.8e-05,latent,0.004,9,0,0,0,0.006448507308959961
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.825,51.274,0.324,0.211,0.201,0.211,0.266,2.1e-05,original,0.004,9,0,0,0,0.002040863037109375
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.452,0.167,0.331,0.213,0.202,0.214,0.249,6e-06,original,0.004,9,0,0,0,0.002040863037109375
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.928,0.004,0.339,0.201,0.176,0.203,0.264,6e-06,original,0.004,9,0,0,0,0.002040863037109375
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.559,0.122,0.334,0.2,0.178,0.202,0.269,0.0,original,0.004,9,0,0,0,0.002040863037109375
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.579,6.265,0.347,0.195,0.163,0.199,0.245,2.3e-05,original,0.004,9,0,0,0,0.002040863037109375
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.636,17.321,0.357,0.17,0.117,0.181,0.293,3.3e-05,latent,0.004,9,0,0,0,0.002040863037109375
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.499,0.486,0.331,0.18,0.145,0.185,0.235,4e-06,latent,0.004,9,0,0,0,0.002040863037109375
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.005,0.346,0.182,0.14,0.188,0.243,1.4e-05,latent,0.004,9,0,0,0,0.002040863037109375
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.17,0.116,0.354,0.184,0.141,0.191,0.25,2.2e-05,latent,0.004,9,0,0,0,0.002040863037109375
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.628,0.794,0.363,0.186,0.14,0.194,0.249,4.1e-05,latent,0.004,9,0,0,0,0.002040863037109375
xgb,craig,0.521,0.495,0.537,0.573,0.185,0.207,0.192,0.172,7.047,22.21,0.561,0.565,0.723,0.75,0.629,1.4e-05,original,0.004,9,0,0,0,0.0022025108337402344
rf,craig,0.404,0.382,0.431,0.464,0.128,0.13,0.142,0.153,25.064,0.514,0.593,0.599,0.733,0.743,0.638,1.8e-05,original,0.004,9,0,0,0,0.0022025108337402344
svc,craig,0.514,0.441,0.511,0.611,0.063,0.095,0.082,0.068,8.71,0.003,0.5,0.441,0.682,0.776,0.397,6e-06,original,0.004,9,0,0,0,0.0022025108337402344
logreg,craig,0.527,0.523,0.551,0.558,0.095,0.099,0.098,0.098,6.831,0.735,0.646,0.659,0.776,0.788,0.72,0.0,original,0.004,9,0,0,0,0.0022025108337402344
mlp,craig,0.468,0.446,0.49,0.518,0.111,0.128,0.107,0.089,6.491,0.028,0.592,0.601,0.742,0.762,0.639,2e-05,original,0.004,9,0,0,0,0.0022025108337402344
xgb,craig,0.533,0.52,0.546,0.558,0.156,0.166,0.165,0.151,12.702,20.559,0.536,0.538,0.693,0.705,0.543,1.8e-05,latent,0.004,9,0,0,0,0.0022025108337402344
rf,craig,0.427,0.4,0.438,0.464,0.263,0.262,0.25,0.245,32.582,0.379,0.592,0.596,0.728,0.736,0.64,5e-06,latent,0.004,9,0,0,0,0.0022025108337402344
svc,craig,0.5,0.379,0.464,0.611,0.0,0.014,0.043,0.036,7.181,0.003,0.5,0.438,0.682,0.779,0.384,2.3e-05,latent,0.004,9,0,0,0,0.0022025108337402344
logreg,craig,0.503,0.502,0.522,0.52,0.117,0.12,0.121,0.128,5.131,0.254,0.619,0.611,0.724,0.716,0.662,2.9e-05,latent,0.004,9,0,0,0,0.0022025108337402344
mlp,craig,0.426,0.41,0.445,0.462,0.139,0.152,0.143,0.137,8.126,0.445,0.622,0.623,0.742,0.743,0.667,5.4e-05,latent,0.004,9,0,0,0,0.0022025108337402344
xgb,random,0.685,0.682,0.682,0.684,0.064,0.066,0.065,0.063,8.021,41.644,0.617,0.573,0.66,0.631,0.662,3.6e-05,original,0.006,5,,,,
rf,random,0.686,0.68,0.679,0.685,0.062,0.064,0.064,0.062,36.531,0.572,0.68,0.635,0.718,0.695,0.719,3.5e-05,original,0.006,5,,,,
svc,random,0.686,0.685,0.684,0.686,0.085,0.086,0.086,0.085,8.11,0.015,0.663,0.634,0.727,0.709,0.705,1.9e-05,original,0.006,5,,,,
logreg,random,0.667,0.666,0.666,0.666,0.096,0.096,0.096,0.096,4.417,0.234,0.649,0.602,0.687,0.661,0.684,0.0,original,0.006,5,,,,
mlp,random,0.704,0.703,0.703,0.704,0.07,0.07,0.07,0.07,8.893,6.356,0.655,0.607,0.69,0.664,0.692,3e-05,original,0.006,5,,,,
xgb,k-means,0.667,0.665,0.665,0.667,0.061,0.06,0.06,0.061,16.397,26.671,0.625,0.511,0.557,0.525,0.655,1.5e-05,original,0.006,5,0,0,0,0.002331972122192383
rf,k-means,0.673,0.67,0.67,0.673,0.046,0.045,0.045,0.046,30.893,0.35,0.639,0.542,0.598,0.564,0.695,1.4e-05,original,0.006,5,0,0,0,0.002331972122192383
svc,k-means,0.589,0.569,0.568,0.586,0.092,0.091,0.091,0.091,12.323,0.022,0.671,0.679,0.784,0.79,0.75,4.9e-05,original,0.006,5,0,0,0,0.002331972122192383
logreg,k-means,0.661,0.658,0.658,0.66,0.131,0.131,0.131,0.131,5.295,4.687,0.577,0.469,0.513,0.481,0.598,0.0,original,0.006,5,0,0,0,0.002331972122192383
mlp,k-means,0.513,0.504,0.504,0.512,0.049,0.046,0.045,0.047,10.507,20.117,0.661,0.591,0.663,0.632,0.737,0.000101,original,0.006,5,0,0,0,0.002331972122192383
xgb,k-means,0.778,0.777,0.777,0.778,0.085,0.085,0.085,0.085,14.468,56.96,0.623,0.514,0.563,0.53,0.699,1.9e-05,latent,0.006,5,0,0,0,0.002331972122192383
rf,k-means,0.692,0.69,0.69,0.692,0.041,0.04,0.04,0.041,35.731,0.818,0.67,0.583,0.647,0.615,0.754,6.2e-05,latent,0.006,5,0,0,0,0.002331972122192383
svc,k-means,0.614,0.603,0.602,0.612,0.064,0.068,0.069,0.065,10.528,0.026,0.652,0.662,0.775,0.784,0.596,6.6e-05,latent,0.006,5,0,0,0,0.002331972122192383
logreg,k-means,0.762,0.755,0.755,0.76,0.067,0.068,0.068,0.068,13.142,2.577,0.58,0.504,0.57,0.533,0.623,3.2e-05,latent,0.006,5,0,0,0,0.002331972122192383
mlp,k-means,0.551,0.545,0.545,0.55,0.047,0.047,0.048,0.047,12.146,11.345,0.684,0.639,0.721,0.7,0.75,5.1e-05,latent,0.006,5,0,0,0,0.002331972122192383
xgb,k-center,0.594,0.591,0.591,0.593,0.063,0.064,0.064,0.064,10.737,41.923,0.534,0.342,0.325,0.343,0.574,1.3e-05,original,0.006,5,0,0,0,0.002596616744995117
rf,k-center,0.617,0.613,0.613,0.617,0.057,0.058,0.058,0.058,31.544,0.997,0.524,0.258,0.194,0.275,0.658,2.9e-05,original,0.006,5,0,0,0,0.002596616744995117
svc,k-center,0.681,0.674,0.674,0.679,0.053,0.053,0.053,0.053,12.677,0.026,0.512,0.224,0.144,0.25,0.539,1.8e-05,original,0.006,5,0,0,0,0.002596616744995117
logreg,k-center,0.661,0.656,0.656,0.66,0.053,0.05,0.05,0.053,3.951,0.423,0.515,0.231,0.155,0.256,0.536,0.0,original,0.006,5,0,0,0,0.002596616744995117
mlp,k-center,0.605,0.597,0.597,0.605,0.038,0.033,0.033,0.038,7.942,0.279,0.514,0.24,0.17,0.261,0.585,2e-05,original,0.006,5,0,0,0,0.002596616744995117
xgb,k-center,0.58,0.577,0.578,0.58,0.068,0.067,0.067,0.068,12.705,26.719,0.528,0.314,0.283,0.318,0.564,2.7e-05,latent,0.006,5,0,0,0,0.002596616744995117
rf,k-center,0.606,0.602,0.602,0.605,0.08,0.08,0.08,0.08,38.897,0.929,0.513,0.225,0.145,0.251,0.607,1.2e-05,latent,0.006,5,0,0,0,0.002596616744995117
svc,k-center,0.649,0.636,0.636,0.648,0.049,0.046,0.046,0.048,3.799,0.016,0.504,0.195,0.102,0.231,0.613,4.4e-05,latent,0.006,5,0,0,0,0.002596616744995117
logreg,k-center,0.648,0.641,0.641,0.648,0.068,0.066,0.066,0.067,11.707,0.469,0.508,0.205,0.115,0.237,0.627,1.8e-05,latent,0.006,5,0,0,0,0.002596616744995117
mlp,k-center,0.55,0.542,0.542,0.55,0.039,0.04,0.04,0.038,11.364,1.08,0.505,0.229,0.155,0.252,0.576,2.3e-05,latent,0.006,5,0,0,0,0.002596616744995117
xgb,ag,0.653,0.653,0.653,0.654,0.065,0.065,0.065,0.065,8.733,19.69,0.582,0.475,0.52,0.487,0.604,3.1e-05,original,0.006,5,0,0,0,0.0020291805267333984
rf,ag,0.667,0.663,0.662,0.667,0.055,0.057,0.057,0.055,44.39,0.669,0.629,0.529,0.584,0.549,0.675,1.2e-05,original,0.006,5,0,0,0,0.0020291805267333984
svc,ag,0.618,0.61,0.61,0.617,0.049,0.051,0.051,0.049,10.858,0.02,0.679,0.677,0.776,0.775,0.746,3.5e-05,original,0.006,5,0,0,0,0.0020291805267333984
logreg,ag,0.606,0.603,0.602,0.605,0.066,0.068,0.068,0.067,4.954,0.442,0.571,0.468,0.515,0.482,0.618,0.0,original,0.006,5,0,0,0,0.0020291805267333984
mlp,ag,0.551,0.546,0.546,0.55,0.057,0.06,0.06,0.058,16.249,2.37,0.685,0.646,0.73,0.71,0.744,1.8e-05,original,0.006,5,0,0,0,0.0020291805267333984
xgb,ag,0.685,0.683,0.683,0.684,0.081,0.08,0.08,0.08,14.881,59.901,0.65,0.549,0.604,0.571,0.713,2.3e-05,latent,0.006,5,0,0,0,0.0020291805267333984
rf,ag,0.642,0.64,0.64,0.641,0.067,0.067,0.067,0.067,39.953,0.711,0.684,0.607,0.676,0.646,0.753,2.1e-05,latent,0.006,5,0,0,0,0.0020291805267333984
svc,ag,0.649,0.641,0.64,0.648,0.092,0.094,0.095,0.093,7.846,0.025,0.679,0.678,0.778,0.777,0.744,8.3e-05,latent,0.006,5,0,0,0,0.0020291805267333984
logreg,ag,0.65,0.644,0.643,0.648,0.061,0.059,0.059,0.061,7.21,0.008,0.687,0.656,0.743,0.726,0.749,1.7e-05,latent,0.006,5,0,0,0,0.0020291805267333984
